Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCY42,OUT027,3242.062071532848
FDR07,OUT017,1559.342975268817
FDN40,OUT045,2292.16973968254
FDB35,OUT027,2517.882088484849
FDA22,OUT017,2292.16973968254
NCL06,OUT046,3880.1512575757574
FDI35,OUT013,3480.8111032679712
NCW42,OUT045,3753.000099363057
NCX06,OUT049,2568.33283364486
FDC37,OUT027,2517.882088484849
FDZ14,OUT018,1752.2524400000013
DRG49,OUT049,3454.0625591549283
NCG06,OUT045,3880.1512575757574
DRC36,OUT045,2851.6316958762905
FDV21,OUT019,281.4820818181818
FDB53,OUT046,2660.950403030302
DRP47,OUT019,584.7577647727272
FDA14,OUT013,2660.950403030302
DRC24,OUT035,2660.950403030302
FDW21,OUT018,1372.688490740741
NCH29,OUT046,1559.342975268817
FDU58,OUT013,3480.8111032679712
FDY27,OUT017,2851.6316958762905
FDV56,OUT035,1784.4287381818174
FDT59,OUT046,4109.900606217616
FDB23,OUT046,3753.000099363057
FDR49,OUT045,798.2176035398228
FDB03,OUT010,584.7577647727272
FDN39,OUT045,2453.7477006993004
FDX02,OUT027,5329.3147244444435
FDQ16,OUT027,2517.882088484849
FDU35,OUT018,1372.688490740741
NCT29,OUT013,1830.7778103448268
FDZ27,OUT046,798.2176035398228
FDN57,OUT017,2235.5300279999997
FDA03,OUT018,2232.847021848739
FDZ36,OUT045,3388.8493672727277
NCU05,OUT013,1240.3673076086955
FDT39,OUT018,2232.847021848739
FDK60,OUT017,1559.342975268817
FDZ25,OUT017,2894.220710714286
FDG12,OUT046,2285.375427118645
DRB01,OUT019,482.6995426229505
NCC43,OUT027,6280.890880000001
FDX13,OUT019,584.7577647727272
FDM22,OUT049,796.6402682539688
FDJ03,OUT027,1378.2631852760744
FDU14,OUT018,3327.952582926831
FDB33,OUT010,346.8972837209302
FDP27,OUT046,3480.8111032679712
FDO38,OUT010,165.91858165137606
FDE28,OUT027,6280.890880000001
FDO27,OUT035,1559.342975268817
DRL23,OUT027,2517.882088484849
FDS28,OUT046,935.0323883040941
FDX24,OUT013,1460.7407669724764
FDZ02,OUT035,1559.342975268817
FDL46,OUT045,1796.0488656488553
FDS60,OUT027,5329.3147244444435
NCO06,OUT017,583.8145788617887
FDO16,OUT035,1412.156205042017
FDC60,OUT049,1412.156205042017
FDA48,OUT018,3327.952582926831
FDZ36,OUT027,5329.3147244444435
FDK27,OUT045,2285.375427118645
FDW23,OUT018,507.0464036697247
FDM14,OUT018,1372.688490740741
FDM14,OUT013,1688.0874781818177
FDW60,OUT018,2851.6316958762905
FDE21,OUT013,2042.4213960000002
NCM42,OUT035,1879.0540499999993
FDY59,OUT010,219.21852093023253
DRI49,OUT049,1240.3673076086955
FDT28,OUT019,346.8972837209302
FDQ22,OUT018,507.0464036697247
FDR60,OUT049,1240.3673076086955
FDC50,OUT019,219.21852093023253
FDV24,OUT013,2491.4174351851857
DRF48,OUT010,482.6995426229505
FDQ47,OUT046,583.8145788617887
DRN36,OUT049,1559.342975268817
NCY06,OUT035,1830.7778103448268
FDE52,OUT035,1353.065016901409
NCB54,OUT045,1830.7778103448268
NCF31,OUT035,2292.16973968254
FDJ08,OUT027,5329.3147244444435
NCC07,OUT017,1688.0874781818177
NCD19,OUT027,1378.2631852760744
FDL46,OUT049,1796.0488656488553
FDM20,OUT045,4109.900606217616
NCI06,OUT010,425.93559145299145
DRM11,OUT035,4452.296191534392
NCH07,OUT018,2232.847021848739
FDS23,OUT013,2057.633906306307
FDO49,OUT018,713.8586545454547
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1412.156205042017
DRI39,OUT049,796.6402682539688
FDV04,OUT017,2491.4174351851857
NCN14,OUT035,2909.0762917808224
FDH08,OUT013,4109.900606217616
FDS20,OUT046,3388.8493672727277
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,281.4820818181818
FDS24,OUT027,2517.882088484849
FDK44,OUT049,2568.33283364486
FDS48,OUT045,2660.950403030302
FDK26,OUT010,482.6995426229505
FDD23,OUT045,3480.8111032679712
NCH54,OUT017,2894.220710714286
NCP14,OUT010,219.21852093023253
FDM60,OUT010,92.67548155339804
FDV24,OUT017,2491.4174351851857
FDH08,OUT018,3327.952582926831
FDS12,OUT027,3242.062071532848
FDR39,OUT027,5329.3147244444435
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,6280.890880000001
FDC09,OUT035,1784.4287381818174
FDF50,OUT018,2882.6437247524755
FDG28,OUT035,4109.900606217616
NCE19,OUT017,935.0323883040941
NCM53,OUT010,281.4820818181818
NCN18,OUT049,1512.4249390476195
FDF32,OUT035,2882.6437247524755
FDF11,OUT013,4109.900606217616
DRI59,OUT049,3753.000099363057
NCG54,OUT035,2894.220710714286
FDM44,OUT046,1688.0874781818177
FDT57,OUT018,3327.952582926831
FDV24,OUT046,2491.4174351851857
FDI50,OUT019,584.7577647727272
FDS09,OUT035,713.8586545454547
NCC31,OUT027,4117.31771263158
FDQ07,OUT019,584.7577647727272
FDC22,OUT017,3480.8111032679712
FDZ56,OUT046,2894.220710714286
FDZ40,OUT019,165.91858165137606
FDS46,OUT027,3242.062071532848
DRD24,OUT045,2235.5300279999997
FDV45,OUT017,3480.8111032679712
FDL26,OUT045,2894.220710714286
FDA56,OUT018,1752.2524400000013
FDN27,OUT046,2042.4213960000002
FDM20,OUT049,4109.900606217616
FDO16,OUT017,1412.156205042017
FDL03,OUT035,2909.0762917808224
FDE58,OUT046,1796.0488656488553
FDI02,OUT027,3242.062071532848
NCC55,OUT019,92.67548155339804
FDR03,OUT018,3327.952582926831
FDB14,OUT017,1460.7407669724764
FDR45,OUT013,4109.900606217616
NCN07,OUT017,1830.7778103448268
FDM51,OUT019,219.21852093023253
FDT52,OUT027,6280.890880000001
FDL26,OUT046,2660.950403030302
NCZ42,OUT046,4109.900606217616
DRI47,OUT019,346.8972837209302
FDW40,OUT013,2235.5300279999997
FDN34,OUT046,2894.220710714286
FDS01,OUT035,2851.6316958762905
NCG55,OUT045,2042.4213960000002
FDC11,OUT035,1353.065016901409
FDX35,OUT018,3327.952582926831
NCB06,OUT046,2894.220710714286
FDR09,OUT019,584.7577647727272
FDC53,OUT017,1559.342975268817
FDY45,OUT013,3880.1512575757574
FDA22,OUT010,425.93559145299145
FDE02,OUT035,1559.342975268817
FDW21,OUT045,1879.0540499999993
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1784.4287381818174
NCW17,OUT017,2285.375427118645
NCK54,OUT046,2042.4213960000002
FDG17,OUT019,584.7577647727272
FDG35,OUT017,3104.1898299065424
FDD08,OUT010,92.67548155339804
NCO07,OUT017,3753.000099363057
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1512.4249390476195
FDW21,OUT010,219.21852093023253
FDY19,OUT017,2042.4213960000002
DRE03,OUT013,798.2176035398228
NCC55,OUT049,677.1027476190474
FDH52,OUT010,165.91858165137606
FDO09,OUT017,3880.1512575757574
FDU43,OUT045,4109.900606217616
FDX09,OUT010,425.93559145299145
FDH40,OUT019,219.21852093023253
FDW58,OUT017,1688.0874781818177
FDC47,OUT017,3737.2957751824806
NCR41,OUT035,1559.342975268817
DRG49,OUT035,3737.2957751824806
FDC52,OUT027,4117.31771263158
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,507.0464036697247
FDI35,OUT017,3480.8111032679712
NCU18,OUT049,2235.5300279999997
FDY33,OUT018,2232.847021848739
FDC15,OUT027,4117.31771263158
FDU01,OUT049,2763.677052941176
NCU42,OUT046,2649.1102324324333
NCV29,OUT018,2851.6316958762905
NCY30,OUT017,2909.0762917808224
FDQ46,OUT049,1879.0540499999993
FDG58,OUT027,4117.31771263158
FDK33,OUT017,3753.000099363057
NCD07,OUT045,1796.0488656488553
NCX29,OUT027,4117.31771263158
NCT42,OUT013,2649.1102324324333
DRN59,OUT035,798.2176035398228
FDI44,OUT035,1240.3673076086955
FDA45,OUT049,2568.33283364486
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1796.0488656488553
FDT09,OUT018,1752.2524400000013
DRH03,OUT027,2517.882088484849
FDA36,OUT018,2763.677052941176
NCF31,OUT017,2292.16973968254
FDG14,OUT049,2292.16973968254
FDG28,OUT027,6280.890880000001
FDU14,OUT049,4452.296191534392
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1412.156205042017
DRD01,OUT013,796.6402682539688
FDM22,OUT046,935.0323883040941
FDH33,OUT013,507.0464036697247
DRZ24,OUT013,1796.0488656488553
NCQ38,OUT046,1688.0874781818177
FDO16,OUT027,2517.882088484849
FDU07,OUT027,4117.31771263158
NCB07,OUT013,2909.0762917808224
FDU48,OUT045,1830.7778103448268
NCM43,OUT045,2894.220710714286
FDR31,OUT010,346.8972837209302
DRK49,OUT018,507.0464036697247
NCI30,OUT010,584.7577647727272
DRD60,OUT017,3480.8111032679712
NCG19,OUT046,3454.0625591549283
FDH12,OUT035,1512.4249390476195
FDM32,OUT035,1460.7407669724764
FDM27,OUT035,2894.220710714286
NCU53,OUT027,4117.31771263158
NCQ18,OUT046,1559.342975268817
FDS10,OUT013,2568.33283364486
FDB33,OUT027,4117.31771263158
FDI12,OUT013,1353.065016901409
NCW42,OUT013,3753.000099363057
NCC06,OUT018,1752.2524400000013
FDW02,OUT017,2149.0895525423716
NCD43,OUT017,1688.0874781818177
FDM57,OUT018,1240.3673076086955
FDA58,OUT017,3737.2957751824806
FDK56,OUT046,3388.8493672727277
FDP52,OUT045,3737.2957751824806
FDW20,OUT018,1752.2524400000013
FDS52,OUT049,1688.0874781818177
NCT29,OUT018,1752.2524400000013
NCL54,OUT013,2851.6316958762905
FDC05,OUT045,2882.6437247524755
FDF34,OUT035,2763.677052941176
FDP03,OUT027,3242.062071532848
FDD32,OUT010,219.21852093023253
FDZ10,OUT045,1830.7778103448268
FDZ40,OUT035,935.0323883040941
FDD51,OUT018,507.0464036697247
NCY30,OUT019,425.93559145299145
FDP58,OUT017,3737.2957751824806
FDV49,OUT017,4452.296191534392
FDY24,OUT019,165.91858165137606
NCO55,OUT017,1512.4249390476195
FDR13,OUT017,2042.4213960000002
FDS51,OUT017,935.0323883040941
FDP26,OUT045,1879.0540499999993
NCB54,OUT027,3242.062071532848
FDF32,OUT017,2882.6437247524755
FDN31,OUT018,3058.7523908256867
DRM48,OUT017,583.8145788617887
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,4109.900606217616
FDV56,OUT049,1784.4287381818174
DRH13,OUT027,2517.882088484849
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.3147244444435
FDX32,OUT046,2660.950403030302
FDX57,OUT049,1559.342975268817
NCA30,OUT045,2909.0762917808224
FDO49,OUT013,713.8586545454547
FDL04,OUT019,219.21852093023253
DRM48,OUT035,583.8145788617887
FDR16,OUT013,3454.0625591549283
NCC19,OUT018,3388.8493672727277
NCE42,OUT045,4109.900606217616
FDY24,OUT017,935.0323883040941
FDH19,OUT049,2568.33283364486
FDJ46,OUT013,2851.6316958762905
FDN45,OUT010,584.7577647727272
FDY08,OUT035,2149.0895525423716
FDZ37,OUT035,1412.156205042017
NCT30,OUT045,798.2176035398228
DRY23,OUT018,507.0464036697247
NCZ30,OUT018,1752.2524400000013
FDC44,OUT018,1752.2524400000013
FDB45,OUT035,1688.0874781818177
FDY04,OUT013,2894.220710714286
FDM27,OUT046,2894.220710714286
FDZ43,OUT017,4109.900606217616
FDT39,OUT019,346.8972837209302
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.31771263158
FDL57,OUT017,3880.1512575757574
FDU08,OUT046,1559.342975268817
FDK40,OUT017,4452.296191534392
FDQ12,OUT010,584.7577647727272
FDS48,OUT017,2660.950403030302
FDP09,OUT045,3753.000099363057
FDW21,OUT049,1559.342975268817
FDY25,OUT035,3058.7523908256867
DRE13,OUT017,1412.156205042017
FDV43,OUT019,92.67548155339804
FDD22,OUT045,1512.4249390476195
FDM46,OUT019,219.21852093023253
NCO30,OUT010,482.6995426229505
FDM25,OUT046,2851.6316958762905
NCN41,OUT049,1830.7778103448268
FDU24,OUT045,1460.7407669724764
FDZ50,OUT046,3058.7523908256867
FDP45,OUT013,3880.1512575757574
NCM54,OUT045,1830.7778103448268
FDW10,OUT019,425.93559145299145
FDP20,OUT017,1830.7778103448268
FDK32,OUT046,2660.950403030302
FDN52,OUT049,1353.065016901409
FDM58,OUT045,1784.4287381818174
FDZ46,OUT027,3242.062071532848
NCA18,OUT018,1752.2524400000013
FDD35,OUT046,2285.375427118645
NCK31,OUT035,713.8586545454547
FDI40,OUT027,2517.882088484849
FDT50,OUT019,219.21852093023253
NCT06,OUT046,2894.220710714286
FDT31,OUT035,2763.677052941176
FDT45,OUT049,796.6402682539688
FDT13,OUT045,3058.7523908256867
FDO50,OUT045,1353.065016901409
NCU18,OUT010,281.4820818181818
NCR54,OUT049,2882.6437247524755
NCO18,OUT018,2851.6316958762905
FDU09,OUT045,935.0323883040941
FDT13,OUT018,3058.7523908256867
FDE09,OUT046,1688.0874781818177
NCK53,OUT019,219.21852093023253
FDG45,OUT049,3753.000099363057
DRH15,OUT035,677.1027476190474
FDO21,OUT019,584.7577647727272
FDD14,OUT027,5329.3147244444435
FDC09,OUT046,1784.4287381818174
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,2042.4213960000002
FDS32,OUT013,2235.5300279999997
NCL55,OUT018,3327.952582926831
DRE01,OUT035,3737.2957751824806
DRE15,OUT049,1240.3673076086955
NCL42,OUT045,4109.900606217616
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1460.7407669724764
FDZ59,OUT046,2491.4174351851857
FDE45,OUT010,425.93559145299145
FDJ07,OUT013,2042.4213960000002
FDQ45,OUT018,2763.677052941176
FDM33,OUT027,5329.3147244444435
FDO15,OUT010,165.91858165137606
FDM46,OUT013,1460.7407669724764
FDR03,OUT045,3753.000099363057
FDY49,OUT018,2232.847021848739
FDQ60,OUT045,1796.0488656488553
FDW10,OUT049,2568.33283364486
FDO51,OUT049,677.1027476190474
FDJ40,OUT018,1372.688490740741
FDS20,OUT018,3388.8493672727277
FDU45,OUT013,2042.4213960000002
FDV02,OUT035,2894.220710714286
FDN09,OUT046,4109.900606217616
NCM55,OUT027,5329.3147244444435
FDN23,OUT018,2232.847021848739
FDY31,OUT010,346.8972837209302
FDW03,OUT010,219.21852093023253
FDD14,OUT046,2909.0762917808224
FDV23,OUT017,2057.633906306307
DRI03,OUT045,2851.6316958762905
FDN13,OUT035,1559.342975268817
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1353.065016901409
FDB57,OUT049,3753.000099363057
FDV12,OUT049,1559.342975268817
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1796.0488656488553
FDH52,OUT049,796.6402682539688
FDM24,OUT018,2232.847021848739
NCP43,OUT027,5329.3147244444435
NCO18,OUT019,425.93559145299145
FDM32,OUT017,1353.065016901409
NCL07,OUT017,583.8145788617887
FDK03,OUT013,4452.296191534392
FDP59,OUT017,1784.4287381818174
FDQ24,OUT049,4452.296191534392
FDQ16,OUT018,1372.688490740741
FDU44,OUT013,2894.220710714286
FDH28,OUT010,92.67548155339804
FDV28,OUT019,92.67548155339804
FDM22,OUT045,935.0323883040941
FDR56,OUT046,2882.6437247524755
FDV39,OUT049,2763.677052941176
FDU37,OUT019,165.91858165137606
FDQ11,OUT010,584.7577647727272
FDX02,OUT045,3753.000099363057
NCS42,OUT018,1460.7407669724764
FDY57,OUT027,2517.882088484849
FDB21,OUT049,3454.0625591549283
FDE28,OUT017,3737.2957751824806
FDQ55,OUT017,2042.4213960000002
FDA48,OUT049,3454.0625591549283
FDZ19,OUT045,2851.6316958762905
NCC43,OUT045,3880.1512575757574
NCV18,OUT046,1412.156205042017
NCA42,OUT018,2232.847021848739
FDY45,OUT046,3880.1512575757574
NCC30,OUT045,2568.33283364486
FDM57,OUT013,1240.3673076086955
FDL09,OUT010,425.93559145299145
FDB09,OUT027,3242.062071532848
FDT44,OUT035,1796.0488656488553
NCT06,OUT027,4117.31771263158
FDX26,OUT049,3058.7523908256867
FDK32,OUT013,2660.950403030302
DRA12,OUT046,2235.5300279999997
FDO46,OUT010,482.6995426229505
FDE52,OUT013,1353.065016901409
NCH42,OUT045,4109.900606217616
FDV08,OUT035,677.1027476190474
FDB47,OUT018,3327.952582926831
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1796.0488656488553
FDS07,OUT027,3242.062071532848
DRI13,OUT045,3753.000099363057
FDG32,OUT018,3327.952582926831
FDU14,OUT017,4452.296191534392
FDD28,OUT019,165.91858165137606
NCP41,OUT017,1688.0874781818177
FDS08,OUT049,2851.6316958762905
FDX47,OUT045,2292.16973968254
FDC53,OUT019,219.21852093023253
FDQ19,OUT035,4109.900606217616
FDL14,OUT045,2292.16973968254
FDM33,OUT019,584.7577647727272
FDA51,OUT045,1796.0488656488553
FDZ27,OUT018,713.8586545454547
FDT04,OUT046,677.1027476190474
DRC13,OUT049,2149.0895525423716
FDR16,OUT027,5329.3147244444435
FDQ03,OUT027,6280.890880000001
FDE38,OUT035,2292.16973968254
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,482.6995426229505
FDD09,OUT035,2851.6316958762905
FDR40,OUT045,1240.3673076086955
FDX07,OUT017,2909.0762917808224
FDR07,OUT035,1559.342975268817
FDA51,OUT017,1796.0488656488553
FDT59,OUT019,584.7577647727272
FDF20,OUT017,2882.6437247524755
FDR13,OUT045,2042.4213960000002
FDY26,OUT049,3753.000099363057
FDW04,OUT017,2149.0895525423716
FDK52,OUT017,3737.2957751824806
FDN60,OUT049,2894.220710714286
FDM09,OUT019,425.93559145299145
FDP46,OUT049,1353.065016901409
FDB50,OUT019,165.91858165137606
NCQ29,OUT049,3880.1512575757574
FDP16,OUT027,6280.890880000001
FDX33,OUT018,2232.847021848739
FDP07,OUT010,482.6995426229505
FDN22,OUT046,3880.1512575757574
FDF39,OUT049,4452.296191534392
FDS21,OUT017,935.0323883040941
NCM42,OUT013,1879.0540499999993
FDK50,OUT019,425.93559145299145
DRF13,OUT027,4117.31771263158
FDH35,OUT018,2232.847021848739
FDP60,OUT018,1372.688490740741
DRJ49,OUT027,3242.062071532848
NCT42,OUT019,346.8972837209302
FDE38,OUT049,2292.16973968254
FDI04,OUT049,2882.6437247524755
NCH54,OUT045,2894.220710714286
FDT56,OUT049,796.6402682539688
DRD15,OUT018,3327.952582926831
FDV58,OUT013,2909.0762917808224
FDP21,OUT049,3480.8111032679712
FDH05,OUT013,3454.0625591549283
FDR10,OUT027,4117.31771263158
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.0540499999993
DRK37,OUT013,3480.8111032679712
DRH49,OUT045,1240.3673076086955
FDT58,OUT013,2292.16973968254
FDD41,OUT018,1372.688490740741
FDP40,OUT018,1372.688490740741
FDM51,OUT027,2517.882088484849
FDO45,OUT010,219.21852093023253
FDW33,OUT010,219.21852093023253
FDY24,OUT045,935.0323883040941
FDB10,OUT010,584.7577647727272
FDM40,OUT035,2235.5300279999997
NCI06,OUT017,3388.8493672727277
FDW12,OUT019,346.8972837209302
FDX48,OUT027,4117.31771263158
NCW05,OUT027,2517.882088484849
FDX27,OUT017,1559.342975268817
DRM37,OUT045,3480.8111032679712
FDA38,OUT045,4109.900606217616
FDR36,OUT046,677.1027476190474
FDZ45,OUT046,3480.8111032679712
FDG05,OUT017,2292.16973968254
FDK28,OUT013,4452.296191534392
FDV47,OUT045,1353.065016901409
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.062071532848
FDI35,OUT045,3480.8111032679712
DRY23,OUT013,507.0464036697247
FDA56,OUT017,2285.375427118645
FDB09,OUT013,1830.7778103448268
NCO26,OUT027,3242.062071532848
FDQ49,OUT018,2232.847021848739
FDI52,OUT027,3242.062071532848
FDZ44,OUT027,3242.062071532848
FDZ09,OUT018,2232.847021848739
FDY03,OUT049,1796.0488656488553
NCG42,OUT017,1830.7778103448268
DRI13,OUT027,5329.3147244444435
FDQ32,OUT013,2149.0895525423716
FDW16,OUT035,1353.065016901409
FDU27,OUT046,798.2176035398228
FDR28,OUT010,425.93559145299145
FDQ49,OUT010,346.8972837209302
FDS37,OUT046,2042.4213960000002
FDW26,OUT018,3327.952582926831
FDX12,OUT018,3327.952582926831
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.8972837209302
NCN30,OUT049,1559.342975268817
FDN24,OUT049,796.6402682539688
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.93559145299145
FDS33,OUT010,219.21852093023253
FDU22,OUT045,2057.633906306307
FDI53,OUT013,2491.4174351851857
DRH01,OUT049,2568.33283364486
FDX32,OUT013,2235.5300279999997
NCP30,OUT018,507.0464036697247
FDB60,OUT045,2882.6437247524755
FDB14,OUT049,1460.7407669724764
NCP02,OUT035,935.0323883040941
FDJ10,OUT017,2235.5300279999997
FDG34,OUT046,1784.4287381818174
NCB18,OUT017,1353.065016901409
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1412.156205042017
FDB35,OUT010,219.21852093023253
DRN11,OUT013,2235.5300279999997
FDF41,OUT019,584.7577647727272
FDH16,OUT045,1353.065016901409
NCQ50,OUT018,3327.952582926831
DRH23,OUT018,796.6402682539688
DRJ37,OUT013,2292.16973968254
DRJ24,OUT027,5329.3147244444435
FDY16,OUT035,2909.0762917808224
FDQ27,OUT045,1879.0540499999993
FDZ33,OUT045,2491.4174351851857
FDF29,OUT045,2285.375427118645
FDA08,OUT049,2292.16973968254
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,482.6995426229505
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,3880.1512575757574
DRZ24,OUT018,1752.2524400000013
NCL54,OUT035,2851.6316958762905
FDR12,OUT049,3104.1898299065424
NCC54,OUT046,3454.0625591549283
DRN59,OUT013,798.2176035398228
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.3147244444435
NCA29,OUT027,4117.31771263158
FDW60,OUT049,2851.6316958762905
FDX08,OUT017,3058.7523908256867
DRD49,OUT013,3454.0625591549283
FDD33,OUT046,3454.0625591549283
FDW35,OUT013,507.0464036697247
FDJ36,OUT017,1784.4287381818174
FDV51,OUT035,2894.220710714286
FDW36,OUT046,1512.4249390476195
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.062071532848
FDN49,OUT017,677.1027476190474
FDL08,OUT018,3327.952582926831
FDI09,OUT013,3454.0625591549283
FDP19,OUT018,1752.2524400000013
FDU21,OUT010,92.67548155339804
NCP41,OUT045,1688.0874781818177
FDY10,OUT013,1796.0488656488553
FDP12,OUT018,507.0464036697247
NCN26,OUT049,2042.4213960000002
FDK44,OUT013,2568.33283364486
FDC28,OUT049,1879.0540499999993
FDJ41,OUT027,6280.890880000001
NCT29,OUT035,1830.7778103448268
NCH42,OUT019,584.7577647727272
FDU60,OUT018,2232.847021848739
FDS02,OUT045,3388.8493672727277
FDC51,OUT046,2285.375427118645
FDU03,OUT013,2909.0762917808224
FDX39,OUT045,3753.000099363057
NCY05,OUT010,92.67548155339804
NCL06,OUT027,6280.890880000001
FDD32,OUT035,1240.3673076086955
NCN41,OUT045,1830.7778103448268
NCX53,OUT049,2285.375427118645
FDU57,OUT019,346.8972837209302
FDQ23,OUT046,1879.0540499999993
FDQ52,OUT045,4452.296191534392
FDC14,OUT045,677.1027476190474
FDY09,OUT035,2568.33283364486
FDQ28,OUT045,2894.220710714286
FDV25,OUT046,3753.000099363057
FDJ07,OUT035,2042.4213960000002
DRB25,OUT049,1512.4249390476195
FDK52,OUT019,584.7577647727272
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,2882.6437247524755
FDT36,OUT035,583.8145788617887
FDV25,OUT017,3753.000099363057
NCN07,OUT027,3242.062071532848
FDC57,OUT017,2909.0762917808224
FDQ03,OUT018,3327.952582926831
FDU23,OUT017,2894.220710714286
NCX41,OUT035,3753.000099363057
NCD06,OUT035,798.2176035398228
FDW08,OUT045,1512.4249390476195
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2491.4174351851857
FDV52,OUT010,281.4820818181818
FDB02,OUT017,2851.6316958762905
NCR18,OUT045,677.1027476190474
FDK16,OUT049,1559.342975268817
NCQ29,OUT010,584.7577647727272
FDZ01,OUT019,219.21852093023253
FDW27,OUT035,2491.4174351851857
FDD17,OUT018,3327.952582926831
FDW39,OUT013,2851.6316958762905
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1688.0874781818177
FDU40,OUT027,5329.3147244444435
NCF54,OUT013,2568.33283364486
FDH46,OUT045,1879.0540499999993
NCP14,OUT049,1879.0540499999993
FDH50,OUT049,2763.677052941176
DRF15,OUT010,346.8972837209302
FDV27,OUT027,2517.882088484849
NCJ06,OUT049,1830.7778103448268
FDN02,OUT018,3327.952582926831
FDQ51,OUT049,798.2176035398228
FDQ07,OUT017,3737.2957751824806
FDS45,OUT049,1879.0540499999993
NCJ06,OUT045,1830.7778103448268
FDD36,OUT035,2042.4213960000002
FDY25,OUT045,3058.7523908256867
FDU52,OUT046,2292.16973968254
DRK47,OUT017,3737.2957751824806
NCL30,OUT017,1830.7778103448268
FDN22,OUT035,3880.1512575757574
NCF30,OUT027,3242.062071532848
FDK03,OUT035,4452.296191534392
FDT45,OUT017,935.0323883040941
NCC54,OUT027,6280.890880000001
FDP08,OUT018,2909.0762917808224
