Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU35,OUT018,2081.900948758262
NCT29,OUT013,1664.846412835115
FDZ27,OUT046,918.9931934914484
FDN57,OUT017,1962.9296438223628
FDA03,OUT018,2871.4590603659676
FDZ36,OUT045,2682.667015675881
NCU05,OUT013,1067.2671294963734
FDT39,OUT018,3023.0421159299567
FDK60,OUT017,1317.141588081455
FDZ25,OUT017,2502.178118472392
FDG12,OUT046,2095.0572337931653
DRB01,OUT019,1922.7430448160044
NCC43,OUT027,5142.514054913816
FDX13,OUT019,2880.0156983174656
FDM22,OUT049,1128.9051411621765
FDJ03,OUT027,2246.5206652823636
FDU14,OUT018,4394.059767775637
FDB33,OUT010,1150.682327535596
FDP27,OUT046,2849.118387674308
FDO38,OUT010,-239.72817459840076
FDE28,OUT027,4857.944125760465
FDO27,OUT035,1140.8921111296904
DRL23,OUT027,3152.2381048067873
FDS28,OUT046,976.4912933879052
FDX24,OUT013,1321.7133586349519
FDZ02,OUT035,1406.0555196236048
FDL46,OUT045,1608.3250185912589
FDS60,OUT027,4188.266254551426
NCO06,OUT017,277.0114641101177
FDO16,OUT035,1216.037162362046
FDC60,OUT049,1523.1265005194898
FDA48,OUT018,3805.30163948451
FDZ36,OUT027,4289.964309357403
FDK27,OUT045,1752.1929002021088
FDW23,OUT018,1178.6089668884752
FDM14,OUT018,2349.4629551633107
FDM14,OUT013,1549.4691462643734
FDW60,OUT018,3412.050823934578
FDE21,OUT013,1653.6648315204734
NCM42,OUT035,1557.4700934472091
FDY59,OUT010,146.85493921119166
DRI49,OUT049,1240.9999278292967
FDT28,OUT019,1387.2190569606344
FDQ22,OUT018,1266.8060693834068
FDR60,OUT049,1270.506250153576
FDC50,OUT019,324.64046755254833
FDV24,OUT013,2045.5771828847433
DRF48,OUT010,1566.1806911931158
FDQ47,OUT046,541.1999243714558
DRN36,OUT049,1713.042507853438
NCY06,OUT035,1777.1304931682353
FDE52,OUT035,1316.6323129508123
NCB54,OUT045,1775.353381645014
NCF31,OUT035,2154.440367301997
FDJ08,OUT027,4210.929284695497
NCC07,OUT017,1508.570811137808
NCD19,OUT027,2362.943027096978
FDL46,OUT049,2030.4366068075328
FDM20,OUT045,3564.1851341734996
NCI06,OUT010,1374.6711044592344
DRM11,OUT035,3715.093531565071
NCH07,OUT018,2923.38944184828
FDS23,OUT013,1648.9856317462204
FDO49,OUT018,1469.6590390622982
FDS35,OUT049,1141.0067814843903
DRK39,OUT045,1120.6166160011328
DRI39,OUT049,1057.1535006733907
FDV04,OUT017,2124.109708958696
NCN14,OUT035,2519.1643185063717
FDH08,OUT013,3367.733728950823
FDS20,OUT046,2852.938722991257
FDV40,OUT049,1452.651521080291
FDZ48,OUT010,254.25315491415517
FDS24,OUT027,2840.5281558379834
FDK44,OUT049,2730.8505171238776
FDS48,OUT045,2187.0242905364635
FDK26,OUT010,1580.9376952219945
FDD23,OUT045,2744.8269098901465
NCH54,OUT017,2248.7187308847792
NCP14,OUT010,96.49464801637214
FDM60,OUT010,-656.1942659559422
FDV24,OUT017,2054.452138608863
FDH08,OUT018,4105.411561160319
FDS12,OUT027,3182.059371708117
FDR39,OUT027,4120.520296766526
FDP12,OUT027,2113.0097630096793
DRF60,OUT027,5002.669956587552
FDC09,OUT035,1513.2774781004264
FDF50,OUT018,3484.395048513782
FDG28,OUT035,3571.8838679474466
NCE19,OUT017,644.5875266798063
NCM53,OUT010,285.280882680903
NCN18,OUT049,1863.7627296147389
FDF32,OUT035,2811.749440550716
FDF11,OUT013,3541.4397236602917
DRI59,OUT049,3633.265342695666
NCG54,OUT035,2353.601567420958
FDM44,OUT046,1679.6871354605307
FDT57,OUT018,4202.89087769166
FDV24,OUT046,2299.775381372565
FDI50,OUT019,2681.120470455304
FDS09,OUT035,654.4780537887584
NCC31,OUT027,3846.480413323241
FDQ07,OUT019,2374.410420862852
FDC22,OUT017,2646.7907567526695
FDZ56,OUT046,2693.598537376729
FDZ40,OUT019,15.816040016116062
FDS46,OUT027,3316.851184121465
DRD24,OUT045,2005.0156763134205
FDV45,OUT017,2703.135893988272
FDL26,OUT045,2157.707954371667
FDA56,OUT018,2551.085747291517
FDN27,OUT046,1904.8007494103222
FDM20,OUT049,3930.851590444823
FDO16,OUT017,1192.5305711136036
FDL03,OUT035,2884.0892841872906
FDE58,OUT046,1865.8232583463428
FDI02,OUT027,3113.061731619578
NCC55,OUT019,-282.9029053648013
FDR03,OUT018,3828.007564203279
FDB14,OUT017,1228.7812170519817
FDR45,OUT013,3486.895366703403
NCN07,OUT017,1845.6260091925224
FDM51,OUT019,830.4342539316808
FDT52,OUT027,5197.472578367214
FDL26,OUT046,2387.0716908714458
NCZ42,OUT046,3753.8333643183005
DRI47,OUT019,1433.858119811116
FDW40,OUT013,1932.437530142854
FDN34,OUT046,2736.955291916193
FDS01,OUT035,2597.5919353904487
NCG55,OUT045,1629.145484493929
FDC11,OUT035,1017.41811375425
FDX35,OUT018,4021.020899342311
NCB06,OUT046,2459.1279433911786
FDR09,OUT019,2949.797557450473
FDC53,OUT017,1410.3383122372165
FDY45,OUT013,3703.6456695707634
FDA22,OUT010,1089.325884391886
FDE02,OUT035,1185.739228643419
FDW21,OUT045,1523.238080203045
FDV34,OUT046,1356.882056574512
FDS59,OUT049,1962.7853300295283
NCW17,OUT017,1841.7529463308242
NCK54,OUT046,1915.6437467681699
FDG17,OUT019,2908.3233566044146
FDG35,OUT017,2587.4428928157217
FDD08,OUT010,-699.7584176730652
NCO07,OUT017,3098.976519955169
FDJ10,OUT010,627.564251091309
FDW36,OUT017,1431.4610720274752
FDW21,OUT010,389.1665311678968
FDY19,OUT017,1656.3849938146448
DRE03,OUT013,618.2047095301616
NCC55,OUT049,817.5800137319304
FDH52,OUT010,-286.2293383396368
FDO09,OUT017,3740.8667227496117
FDU43,OUT045,3479.3114226526645
FDX09,OUT010,1242.339793874176
FDH40,OUT019,386.4040278708162
FDW58,OUT017,1510.3738407889502
FDC47,OUT017,3139.0727847212092
NCR41,OUT035,1344.5195648609579
DRG49,OUT035,3491.8811239881747
FDC52,OUT027,3892.066886605824
FDY13,OUT046,1285.2891367817142
FDY35,OUT013,647.782444066261
FDI35,OUT017,2601.3495428757374
NCU18,OUT049,2359.2711094013143
FDY33,OUT018,2970.19415772082
FDC15,OUT027,3615.9831202316886
FDU01,OUT049,3173.0477517518066
NCU42,OUT046,2711.811663786758
NCV29,OUT018,3333.1540156430747
NCY30,OUT017,2643.3590601567594
FDQ46,OUT049,1844.3848739865584
FDG58,OUT027,3772.8693499480696
FDK33,OUT017,3119.4469412593344
NCD07,OUT045,1597.797383093134
NCX29,OUT027,3574.684040711458
NCT42,OUT013,2127.15511418922
DRN59,OUT035,546.9692619926111
FDI44,OUT035,974.3404725207329
FDA45,OUT049,2722.3967941443498
FDP31,OUT045,719.211148545762
FDY01,OUT046,1698.2196529180846
FDT09,OUT018,2738.6447400253082
DRH03,OUT027,2951.1856212468124
FDA36,OUT018,3506.080970575919
NCF31,OUT017,2169.110267862837
FDG14,OUT049,2579.7344262592387
FDG28,OUT027,5203.129642236017
FDU14,OUT049,4009.1047074285516
FDY47,OUT019,1176.5655750149397
FDI56,OUT049,1544.1263564762803
DRD01,OUT013,750.3635950325515
FDM22,OUT046,1026.4775657129082
FDH33,OUT013,376.0249472932088
DRZ24,OUT013,1579.939996756241
NCQ38,OUT046,1761.9171623157927
FDO16,OUT027,2811.3230299489705
FDU07,OUT027,3698.640676343973
NCB07,OUT013,2708.6202184727927
FDU48,OUT045,1839.027418328753
NCM43,OUT045,2389.369636167256
FDR31,OUT010,898.1608850407381
DRK49,OUT018,1280.1348544418338
NCI30,OUT010,2287.628790720219
DRD60,OUT017,2598.780556340095
NCG19,OUT046,3452.7697009168864
FDH12,OUT035,1394.9868086507838
FDM32,OUT035,1298.447565009229
FDM27,OUT035,2072.5607234573504
NCU53,OUT027,3987.372945907562
NCQ18,OUT046,1459.4827345893746
FDS10,OUT013,2552.9096782515603
FDB33,OUT027,3899.330331438073
FDI12,OUT013,1127.089982445103
NCW42,OUT013,3142.291074584328
NCC06,OUT018,2592.418700425036
FDW02,OUT017,1848.8938220332261
NCD43,OUT017,1504.548688236054
FDM57,OUT018,1890.1177255117022
FDA58,OUT017,3313.0681126556296
FDK56,OUT046,2750.365544141754
FDP52,OUT045,3343.6094824241545
FDW20,OUT018,2528.45223901826
FDS52,OUT049,1846.3714906008922
NCT29,OUT018,2402.1213650720997
NCL54,OUT013,2439.186902772259
FDC05,OUT045,2802.392245102535
FDF34,OUT035,2931.2746741032297
FDP03,OUT027,3383.8758327954256
FDD32,OUT010,6.115387995538072
FDZ10,OUT045,1803.2942495045131
FDZ40,OUT035,716.9568215643278
FDD51,OUT018,1178.732691850463
NCY30,OUT019,1920.1299640284255
FDP58,OUT017,2975.2339278898166
FDV49,OUT017,3862.3119486680935
FDY24,OUT019,-234.44077858753985
NCO55,OUT017,1410.593670411438
FDR13,OUT017,1724.4644498927555
FDS51,OUT017,844.9212435031361
FDP26,OUT045,1291.1777573862432
NCB54,OUT027,3418.0894882493567
FDF32,OUT017,2784.732381479682
FDN31,OUT018,3416.330591065713
DRM48,OUT017,314.00784219874595
FDN20,OUT049,2818.8878924537394
DRL01,OUT046,3645.1312424795915
FDV56,OUT049,1984.4246496266173
DRH13,OUT027,3143.150904339663
FDA03,OUT017,2116.8665744170867
FDF47,OUT027,4734.294685474928
FDX32,OUT046,2281.9878195740976
FDX57,OUT049,1761.1354221716529
NCA30,OUT045,2570.7480189853354
FDO49,OUT013,700.9760251915702
FDL04,OUT019,554.5439687568216
DRM48,OUT035,329.62290641776247
FDR16,OUT013,2994.1280046928605
NCC19,OUT018,3428.6912699271143
NCE42,OUT045,3444.2920689694183
FDY24,OUT017,629.459209673039
FDH19,OUT049,2899.9616703158913
FDJ46,OUT013,2457.5624027028543
FDN45,OUT010,1813.470229027375
FDY08,OUT035,1815.9136041655538
FDZ37,OUT035,1293.3148499460597
NCT30,OUT045,541.4713291711608
DRY23,OUT018,1223.536609786295
NCZ30,OUT018,2501.1354807964753
FDC44,OUT018,2112.8744203922706
FDB45,OUT035,1488.8860619671548
FDY04,OUT013,2366.441579659084
FDM27,OUT046,2432.320681167377
FDZ43,OUT017,3519.5737891000613
FDT39,OUT019,1598.6264226103647
NCC06,OUT019,1133.04979790091
FDL15,OUT027,3784.3088262198225
FDL57,OUT017,3736.36273432493
FDU08,OUT046,1648.0642151613306
FDK40,OUT017,3867.271796774582
FDQ12,OUT010,2135.629022450804
FDS48,OUT017,2178.378587054105
FDP09,OUT045,3055.2021283035074
FDW21,OUT049,1880.9801439652128
FDY25,OUT035,2609.191658744472
DRE13,OUT017,1204.9458930691442
FDV43,OUT019,-264.8908577416915
FDD22,OUT045,1459.2769320963494
FDM46,OUT019,217.36772060319186
NCO30,OUT010,1528.9401761471722
FDM25,OUT046,2761.2380596213306
NCN41,OUT049,2089.1900443478153
FDU24,OUT045,1180.613499201723
FDZ50,OUT046,2874.263944729053
FDP45,OUT013,3693.421079654014
NCM54,OUT045,1754.7391385557353
FDW10,OUT019,1717.615052617653
FDP20,OUT017,1794.8310887656662
FDK32,OUT046,2438.635871138228
FDN52,OUT049,1492.7099319070212
FDM58,OUT045,1605.946379874299
FDZ46,OUT027,3109.559257691235
NCA18,OUT018,2377.8855556484973
FDD35,OUT046,1987.6451291358835
NCK31,OUT035,666.2594785971855
FDI40,OUT027,2919.6834280446647
FDT50,OUT019,513.1552748510568
NCT06,OUT046,2600.8401382866055
FDT31,OUT035,2739.9686681709527
FDT45,OUT049,1043.856804920806
FDT13,OUT045,2721.0189373199996
FDO50,OUT045,1189.2014610721549
NCU18,OUT010,760.2457671907841
NCR54,OUT049,3092.8095017087635
NCO18,OUT018,3337.2603525228537
FDU09,OUT045,753.981186668422
FDT13,OUT018,3486.916453708011
FDE09,OUT046,1859.7999987299922
NCK53,OUT019,720.9237616044884
FDG45,OUT049,3455.3983823511953
DRH15,OUT035,460.20493723061827
FDO21,OUT019,2684.416518819794
FDD14,OUT027,4027.1244611478696
FDC09,OUT046,1762.3873858756715
FDH45,OUT027,2104.2053511537392
FDV32,OUT046,1043.0509194744477
FDG12,OUT035,1801.4549455523106
FDS32,OUT013,2046.8187637709425
NCL55,OUT018,4347.893584653748
DRE01,OUT035,3296.922526064854
DRE15,OUT049,1474.6146326102828
NCL42,OUT045,3564.426820287791
FDP31,OUT013,682.9141562665293
FDN33,OUT018,1967.4034005921762
FDZ59,OUT046,2556.967903569992
FDE45,OUT010,1365.124519521136
FDJ07,OUT013,1700.1931075664388
FDQ45,OUT018,3511.197586417865
FDM33,OUT027,4683.783198172807
FDO15,OUT010,-11.436416944307098
FDM46,OUT013,1058.6312553954824
FDR03,OUT045,3066.5232254935763
FDY49,OUT018,3240.6617644499943
FDQ60,OUT045,1613.4540412681588
FDW10,OUT049,2860.07061192455
FDO51,OUT049,1010.8543028277988
FDJ40,OUT018,2321.622600371302
FDS20,OUT018,3349.377276936711
FDU45,OUT013,1623.4433064805653
FDV02,OUT035,2384.8243769601995
FDN09,OUT046,3757.148843261798
NCM55,OUT027,4238.75577641737
FDN23,OUT018,2815.187903879303
FDY31,OUT010,868.9109007180969
FDW03,OUT010,407.5767260046815
FDD14,OUT046,2646.879799189571
FDV23,OUT017,1665.4740576813058
DRI03,OUT045,2550.98726197006
FDN13,OUT035,1184.2916758134702
FDF45,OUT027,2512.66310213647
FDU46,OUT035,1313.989548742811
FDB57,OUT049,3678.9417411371696
FDV12,OUT049,1783.3406659205148
FDQ58,OUT013,2182.2427592173467
NCA18,OUT017,1605.469221904505
FDH52,OUT049,1259.3393894234068
FDM24,OUT018,2890.7488245788295
NCP43,OUT027,4220.216612900683
NCO18,OUT019,1877.741727334001
FDM32,OUT017,1294.161598057151
NCL07,OUT017,488.55155055512057
FDK03,OUT013,3650.5693125682383
FDP59,OUT017,1454.3017042440206
FDQ24,OUT049,3984.377256110296
FDQ16,OUT018,2285.4778317461
FDU44,OUT013,2304.305683692183
FDH28,OUT010,-856.3682389745632
FDV28,OUT019,-566.4119617344015
FDM22,OUT045,756.3045301454624
FDR56,OUT046,3015.54055869765
FDV39,OUT049,3268.7727786952637
FDU37,OUT019,269.3848405447445
FDQ11,OUT010,2612.737769946658
FDX02,OUT045,3191.776355641068
NCS42,OUT018,1991.715645028581
FDY57,OUT027,2835.821480252227
FDB21,OUT049,3692.9556183919167
FDE28,OUT017,3218.92394034268
FDQ55,OUT017,1697.744565610492
FDA48,OUT049,3465.7948863694264
FDZ19,OUT045,2405.1777002041604
NCC43,OUT045,3561.2024727773673
NCV18,OUT046,1263.4479585136264
NCA42,OUT018,3050.515401019036
FDY45,OUT046,3978.2028909809515
NCC30,OUT045,2577.7727379168564
FDM57,OUT013,1154.4269387144877
FDL09,OUT010,983.4986578481642
FDB09,OUT027,3340.63965594376
FDT44,OUT035,1559.4773373213395
NCT06,OUT027,3957.0938511031563
FDX26,OUT049,2924.433568015517
FDK32,OUT013,2205.118193210362
DRA12,OUT046,2274.5268860961473
FDO46,OUT010,1639.6652599887586
FDE52,OUT013,1259.5353693425138
NCH42,OUT045,3331.5009593623354
FDV08,OUT035,558.9049330431294
FDB47,OUT018,3736.4112151693384
FDC28,OUT010,320.9256304528102
FDD22,OUT046,1740.6350857239404
FDS07,OUT027,3124.8216410406662
DRI13,OUT045,3154.2092040181465
FDG32,OUT018,3729.045065829887
FDU14,OUT017,3631.475286466698
FDD28,OUT019,47.49769876198479
NCP41,OUT017,1576.542782209837
FDS08,OUT049,2864.4122742345194
FDX47,OUT045,2318.608983058938
FDC53,OUT019,802.0277226291037
FDQ19,OUT035,3593.3639785480395
FDL14,OUT045,2281.6138462749154
FDM33,OUT019,2344.9014720632026
FDA51,OUT045,1430.0026007786657
FDZ27,OUT018,1434.9719833707918
FDT04,OUT046,651.2484461249237
DRC13,OUT049,2213.1141716689517
FDR16,OUT027,4648.93799858156
FDQ03,OUT027,5012.026131433863
FDE38,OUT035,2397.474016180077
DRH23,OUT027,2138.9426425095953
FDT11,OUT019,2093.5782212356767
FDD09,OUT035,2607.63557633697
FDR40,OUT045,1241.3882911879937
FDX07,OUT017,2716.94251156766
FDR07,OUT035,1276.2455629789767
FDA51,OUT017,1449.3470276244043
FDT59,OUT019,2708.4471416972547
FDF20,OUT017,2818.587101067929
FDR13,OUT045,1692.3893096103245
FDY26,OUT049,3478.8528032791933
FDW04,OUT017,1868.1427528877803
FDK52,OUT017,3205.365430657253
FDN60,OUT049,2527.578174844138
FDM09,OUT019,1661.4941069215643
FDP46,OUT049,1529.6202537952058
FDB50,OUT019,41.902285313986454
NCQ29,OUT049,4017.564537528803
FDP16,OUT027,5161.647214290387
FDX33,OUT018,2977.650300593685
FDP07,OUT010,1614.0757527685937
FDN22,OUT046,3760.207345170692
FDF39,OUT049,4268.318256046029
FDS21,OUT017,895.8565472713944
NCM42,OUT013,1510.751383308501
FDK50,OUT019,1677.626819987385
DRF13,OUT027,3714.35316643727
FDH35,OUT018,3054.9201453535957
FDP60,OUT018,2115.2674134870613
DRJ49,OUT027,3493.182058580922
NCT42,OUT019,1459.8956233174522
FDE38,OUT049,2778.0560395913317
FDI04,OUT049,3237.471492723813
NCH54,OUT045,2190.2326809981837
FDT56,OUT049,1088.0500508060936
DRD15,OUT018,4087.253824585382
FDV58,OUT013,2629.653817458554
FDP21,OUT049,3150.139480405923
FDH05,OUT013,3315.7254893259133
FDR10,OUT027,3965.2879065218913
NCP06,OUT045,2117.9848530306617
FDF33,OUT049,1905.0532850247614
DRK37,OUT013,2700.288454695281
DRH49,OUT045,1185.0802342210727
FDT58,OUT013,2299.1086364874677
FDD41,OUT018,2194.428093512966
FDP40,OUT018,2378.9762668951907
FDM51,OUT027,3107.922736890447
FDO45,OUT010,61.78263143246977
FDW33,OUT010,126.39361394905762
FDY24,OUT045,625.0209001777207
FDB10,OUT010,2162.8806417970936
FDM40,OUT035,1804.077866850123
NCI06,OUT017,2581.919133676653
FDW12,OUT019,1418.2757253356615
FDX48,OUT027,3881.308620926784
NCW05,OUT027,2918.1822864025235
FDX27,OUT017,1245.2901389954445
DRM37,OUT045,2743.202060428614
FDA38,OUT045,3523.044099779628
FDR36,OUT046,675.3241018996569
FDZ45,OUT046,3056.2275121964058
FDG05,OUT017,2237.984404722553
FDK28,OUT013,3692.295129771233
FDV47,OUT045,1154.3216229798504
FDN21,OUT045,2215.7263767763206
FDP20,OUT027,3396.720137592157
FDI35,OUT045,2596.046083007761
DRY23,OUT013,473.3041799021116
FDA56,OUT017,1792.1468802377053
FDB09,OUT013,1690.507926396064
NCO26,OUT027,3194.3804185049758
FDQ49,OUT018,3044.5133169061055
FDI52,OUT027,3223.6645604002883
FDZ44,OUT027,3264.718873364372
FDZ09,OUT018,2984.071378282583
FDY03,OUT049,1957.9029675394654
NCG42,OUT017,1831.7597017926246
DRI13,OUT027,4785.312021054829
FDQ32,OUT013,1801.254382161409
FDW16,OUT035,1311.340007381032
FDU27,OUT046,676.5611924503617
FDR28,OUT010,1234.2523238425495
FDQ49,OUT010,1122.3029887144608
FDS37,OUT046,1902.2682238987454
FDW26,OUT018,3878.214660890868
FDX12,OUT018,4324.287154294544
NCP06,OUT013,2125.5584150636982
FDW45,OUT010,870.5493229219182
NCN30,OUT049,1731.126059894651
FDN24,OUT049,953.3403812118811
NCL41,OUT027,2002.9939563147313
FDR02,OUT019,895.3053792442922
FDD09,OUT010,1458.053349157689
FDS33,OUT010,72.6541148874303
FDU22,OUT045,1585.1110632105474
FDI53,OUT013,2195.889970825351
DRH01,OUT049,2789.6419396266174
FDX32,OUT013,1966.9874508027697
NCP30,OUT018,1263.459561888433
FDB60,OUT045,2839.8519514537834
FDB14,OUT049,1620.24682775926
NCP02,OUT035,766.4620319226151
FDJ10,OUT017,1896.839085786371
FDG34,OUT046,1890.7311369384693
NCB18,OUT017,1207.3455908307633
FDM16,OUT049,1466.4508351234256
FDW25,OUT018,1928.1733507488216
FDB35,OUT010,55.50136674785267
DRN11,OUT013,1808.3128368387588
FDF41,OUT019,2616.959778006732
FDH16,OUT045,1196.4658600715347
NCQ50,OUT018,3823.6305144912976
DRH23,OUT018,1283.9261210224508
DRJ37,OUT013,2109.8187020910327
DRJ24,OUT027,4129.31625317125
FDY16,OUT035,2592.113290180873
FDQ27,OUT045,1522.1015159480216
FDZ33,OUT045,1991.9437250113288
FDF29,OUT045,1947.0722804408333
FDA08,OUT049,2752.3597716066597
FDG31,OUT046,1145.3054626213252
FDE34,OUT019,1912.1502716164214
NCR30,OUT027,2558.420765093576
FDV33,OUT035,3816.9156654259386
DRZ24,OUT018,2366.2545605993387
NCL54,OUT035,2407.2525641138704
FDR12,OUT049,2931.7096944297773
NCC54,OUT046,3640.890760936768
DRN59,OUT013,560.9205871228897
FDX50,OUT019,745.7752808530395
FDV31,OUT027,4049.5842245344193
NCA29,OUT027,4103.593502300639
FDW60,OUT049,3021.6934743896104
FDX08,OUT017,2649.8616617690027
DRD49,OUT013,3176.754653580469
FDD33,OUT046,3469.409267402468
FDW35,OUT013,578.4991030528086
FDJ36,OUT017,1342.8102296864286
FDV51,OUT035,2386.452728862449
FDW36,OUT046,1713.3946346646671
FDH35,OUT046,2565.941613907067
NCS30,OUT027,3367.9761805221488
FDN49,OUT017,385.7559294846801
FDL08,OUT018,4300.9811734342275
FDI09,OUT013,3347.5469462863175
FDP19,OUT018,2353.483910655272
FDU21,OUT010,-842.09335094958
NCP41,OUT045,1542.9049286569254
FDY10,OUT013,1543.4822690014869
FDP12,OUT018,1259.7470021206686
NCN26,OUT049,2034.3582226884964
FDK44,OUT013,2336.5170188877964
FDC28,OUT049,1889.2848721140563
FDJ41,OUT027,5455.50241612231
NCT29,OUT035,1699.661771186824
NCH42,OUT019,2611.2139686528794
FDU60,OUT018,3165.6620453464084
FDS02,OUT045,2646.6541882615716
FDC51,OUT046,2098.0678454202034
FDU03,OUT013,2564.5604971071325
FDX39,OUT045,3085.348468480798
NCY05,OUT010,-780.0301210021446
NCL06,OUT027,5317.471169173372
FDD32,OUT035,1144.0087520354539
NCN41,OUT045,1703.2351767547793
NCX53,OUT049,2428.810901023842
FDU57,OUT019,1338.8138930298232
FDQ23,OUT046,1737.5705833215293
FDQ52,OUT045,3458.7664672642222
FDC14,OUT045,558.8531888539828
FDY09,OUT035,2552.9565700750777
FDQ28,OUT045,2249.285368962225
FDV25,OUT046,3435.024287161724
FDJ07,OUT035,1681.6817959247292
DRB25,OUT049,1810.6828873309396
FDK52,OUT019,2438.328277009476
FDY52,OUT027,2515.4152641961723
FDB28,OUT046,3005.899421121554
FDT36,OUT035,324.2302085769967
FDV25,OUT017,3205.1029996948614
NCN07,OUT027,3461.831762153489
FDC57,OUT017,2805.306282162899
FDQ03,OUT018,4164.796842772694
FDU23,OUT017,2427.4702494140397
NCX41,OUT035,3097.0919419028723
NCD06,OUT035,497.52863325834016
FDW08,OUT045,1300.7402336452517
NCU29,OUT017,2093.9690000141004
NCE06,OUT013,2197.7195972444742
FDV52,OUT010,281.7490822705063
FDB02,OUT017,2613.3744157670567
NCR18,OUT045,575.3285789423053
FDK16,OUT049,1576.4779962232824
NCQ29,OUT010,2368.7258366021583
FDZ01,OUT019,904.4899144130052
FDW27,OUT035,2105.062707683718
FDD17,OUT018,4213.8726763258355
FDW39,OUT013,2581.447861614854
DRH59,OUT045,954.3269037318994
FDS52,OUT013,1469.3420270409133
FDU40,OUT027,4421.565383822475
NCF54,OUT013,2453.0924209075247
FDH46,OUT045,1489.315564672067
NCP14,OUT049,1708.013914876863
FDH50,OUT049,3166.942134524524
DRF15,OUT010,1014.9151311446549
FDV27,OUT027,2872.4978666387647
NCJ06,OUT049,2077.1607581453636
FDN02,OUT018,3654.046256316771
FDQ51,OUT049,1066.6730709802325
FDQ07,OUT017,3188.1757706132244
FDS45,OUT049,1930.495600839969
NCJ06,OUT045,1707.5319445415453
FDD36,OUT035,1684.698606178585
FDY25,OUT045,2629.0752002543995
FDU52,OUT046,2420.8827980394312
DRK47,OUT017,3241.883011650135
NCL30,OUT017,1796.7941725397545
FDN22,OUT035,3521.514701357728
NCF30,OUT027,3239.69665679445
